Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.0,0.004378571939626108,-0.0046492327640018675,0.0013443268821769592,0.0065264440770218205
0.004951107810372571,0.01286112741342493,0.030183906368314656,-0.0008014320056467872,0.03281949261117867
0.009902215620745142,0.005970632271632832,-0.003484838561437218,0.004053201272541233,0.008013799977418523
0.014853323431117713,0.03670256035072882,-0.03148387302662202,0.006959820145544861,0.04885438868222262
0.019804431241490283,0.002286714323987609,0.004778590869475874,0.016698724579232927,0.01751888682737708
0.024755539051862854,0.021349797601811653,-0.031726826695708074,0.011544653569960392,0.03994601877369278
0.029706646862235425,0.019056961024739284,-0.0032864890896520077,0.011273473043852693,0.0223843688431304
0.034657754672607996,-0.016138066126802148,0.009426230324675914,0.007672572301240943,0.02020295429299013
0.03960886248298057,0.008618762225237301,0.02286877351054541,0.0054715397362959,0.025043993516563324
0.04455997029335314,-0.016854999231976565,0.007776632109190706,0.017460041805421548,0.02548372158690121
0.04951107810372571,0.02757039455015291,0.01777958572265214,0.01941695925028878,0.038121629433270715
0.05446218591409828,-0.016694191553142997,0.006001237044693253,0.011000126330744642,0.020873755219700436
0.05941329372447085,-0.0200245828016401,0.024463409299649085,0.015593487939978007,0.035250520238375736
0.06436440153484342,-0.0013955677265564638,0.007813401205441668,0.023656442720789046,0.02495243735346462
0.06931550934521599,-0.020840194629064727,0.034159382115217234,0.02643307761528078,0.04795711303744398
0.07426661715558856,0.004835843387874035,-0.02275256027403078,0.018135788335363803,0.029495274178087685
0.07921772496596113,0.014336377035006533,-0.0034736952786046096,0.03184965018574469,0.03509983593028278
0.0841688327763337,-0.023979726975913437,0.010888671319802947,0.025115690046756463,0.03639214689290522
0.08911994058670628,-0.037697902094924726,0.028969128385624633,0.028940164475679018,0.055658560362811096
0.09407104839707885,0.013833259403885514,-0.009674892494204432,0.02420430310624217,0.02950950523760852
0.09902215620745142,-0.018594800108009412,-0.0034210965872772253,0.024153498224548466,0.030673473383358015
0.10397326401782399,-0.020069801571272992,0.008378970015903868,0.040002684285359705,0.04553261274813749
0.10892437182819656,0.0004940775303145688,-0.009410314715013596,0.027979407958339562,0.02952364146477799
0.11387547963856913,-0.009637378582957597,-0.012787754933548669,0.035291640219693346,0.038754426993416184
0.1188265874489417,-0.018223670027973485,0.017334650460889188,0.03375965355863886,0.04209877034176868
0.12377769525931427,-0.003700653798547406,-0.01674182191629586,0.03619169077040214,0.04004774551000442
0.12872880306968684,-0.01107320913839523,-0.011173464621036315,0.03440710689102165,0.037832674725300344
0.13367991088005943,0.006498436748626434,-0.029947503864515893,0.04298738931620617,0.05279202883119922
0.13863101869043198,-0.029386499524851374,-0.01251867750167808,0.03401326392963505,0.046660323229293255
0.14358212650080454,0.022528629139899958,0.03662674449068491,0.03589053384212024,0.05601060580266424
0.14853323431117713,0.01665719296177303,-0.00628695638623496,0.03556307685818457,0.03977084778564954
0.1534843421215497,0.034452938990104126,-0.011057332646176084,0.032206587888627264,0.048441035432078665
0.15843544993192227,0.02665837861222896,0.018784230746894316,0.04231454686634664,0.05342319113914633
0.16338655774229482,-0.019591223966708805,0.00848544683189071,0.04658272137829107,0.0512422559559792
0.1683376655526674,0.010171745538465329,0.00048500557387352243,0.04644574059339168,0.04754899007312994
0.17328877336304,-0.010699415520244011,0.00207367533174375,0.04895410243805171,0.05015258485234417
0.17823988117341255,0.008755713340750822,-0.0048111978224147115,0.05592293639080295,0.056808317658258486
0.1831909889837851,-0.017094171519557746,-0.010961351556185845,0.05313479322486627,0.056882933986633036
0.1881420967941577,0.019152356323042134,-0.0033443346957289766,0.05260786809353789,0.05608551606813394
0.19309320460453028,0.014503525772107867,0.020773840740805495,0.055155468227589106,0.060696214003437964
0.19804431241490283,-0.008662759668415463,0.0031858793057844476,0.050964086116086146,0.05179315886940664
0.2029954202252754,0.009273740544769433,-0.006597257321817689,0.05434154989707001,0.055520537759262814
0.20794652803564798,-0.008038452130373049,0.004982502473550634,0.04728056707325188,0.048217155311356834
0.21289763584602056,0.004697513947321679,0.011797228666852415,0.05653666835454441,0.05794511290984797
0.21784874365639312,0.011793505822889438,0.03609445093855095,0.05637549568139696,0.06797126364481682
0.22279985146676567,0.03492936377209158,-0.0026053300250410156,0.06348503280775092,0.07250653479972474
0.22775095927713826,-0.014828993077810208,-0.016878990445202354,0.05064172252496781,0.05540201633918036
0.23270206708751084,0.02349685427025543,0.006441565168797225,0.054645910034606254,0.05983119091186271
0.2376531748978834,0.017252535332459403,0.009636772736107881,0.05669914545275952,0.06004423751900204
0.24260428270825596,-0.021799572940922055,-0.018119306117124562,0.05802141707144026,0.06457565697343441
0.24755539051862854,-0.03248474491607062,-0.005386793230422051,0.06066603219850295,0.06902639825660392
0.25250649832900113,0.00613524890020057,0.00950079241212303,0.04800523959562883,0.049319462326341275
0.2574576061393737,-0.022532772378597358,0.004381894184409103,0.0538494659713064,0.058537951903905254
0.26240871394974624,-0.01895777761900707,0.0003567537588198591,0.07292082088533236,0.07534567488639864
0.26735982176011885,-0.02479646800518228,-0.003963761171930354,0.05589725900038204,0.0612787058603225
0.2723109295704914,0.00894125526199874,-0.001843733088646058,0.05794101073847647,0.0586558276964756
0.27726203738086397,-0.012421028183958604,0.03721232921671923,0.05521341196893366,0.06773153067908162
0.2822131451912365,0.01949005221130529,-0.01331752742635581,0.055502409020387514,0.0603136475353426
0.2871642530016091,0.01216624339769325,-0.001778019103978291,0.05645108846176824,0.05777459838773793
0.2921153608119817,0.006628183211305087,0.001934598903229367,0.0708767496994316,0.0712122821819023
0.29706646862235425,0.04803580654134554,-0.0006785458737556016,0.06657751115519228,0.08210032963514896
0.3020175764327268,0.00786129339508645,0.020350430997737236,0.06431775277986808,0.06791695884158479
0.3069686842430994,0.019417108259061438,-0.02544889791058348,0.06141430911768566,0.06925595903898855
0.311919792053472,-0.010830475862988012,0.03262833091587245,0.06576561165865856,0.07420931789615055
0.31687089986384454,0.019336058543418896,-0.01077194705624,0.06968828662956734,0.07311891203198866
0.3218220076742171,0.01615826437298665,0.006663978054481518,0.0676631056603295,0.06988414683359064
0.32677311548458965,-0.014974045936372755,-0.0167968912236994,0.06065583624700343,0.06469534818909847
0.33172422329496226,-0.015723392129654075,-0.015171012201316409,0.0627036729404632,0.06640131980239501
0.3366753311053348,0.00954645145458679,0.03762435186828415,0.06142900367052738,0.07266532240922699
0.3416264389157074,-0.04003582854602371,-0.006252351119477505,0.06221247597174977,0.07424521283169293
0.34657754672608,0.003943941228200102,0.010316907616088895,0.06032062861755391,0.061323498693300865
0.35152865453645255,-0.013819058929281905,0.023609473131964025,0.0721300976984625,0.07714353249138675
0.3564797623468251,0.0069957606621794035,-0.02594813384237972,0.0673875449153024,0.07254879411028446
0.36143087015719766,0.00998052397200403,-0.017982538975858182,0.07063326801321154,0.07356657608588413
0.3663819779675702,0.007069877105765478,-0.015152511939129825,0.07047115000093522,0.07242765192114411
0.37133308577794283,-0.0013395101279515017,-0.006503747031782431,0.06211448591112523,0.062468410999797955
0.3762841935883154,0.016747939202686378,0.032392931400782095,0.07417317760539147,0.08265262094061869
0.38123530139868794,-0.014796657138658695,0.03451555530807922,0.06848809040716951,0.07810815033224586
0.38618640920906055,0.011161837048815482,-0.011687871995594708,0.06326964959378363,0.06530116015669157
0.3911375170194331,0.0016344262347766983,-0.02748711277667036,0.06952294061263596,0.07477734944047179
0.39608862482980567,-0.0158748008585165,-0.018553132152124105,0.07007563821135088,0.07420797184723402
0.4010397326401782,0.0061520512728294036,0.024273335578511163,0.060431660038313635,0.06541428047419653
0.4059908404505508,0.010092013785444722,-0.012447192519719617,0.07252516015868588,0.07427435762032282
0.4109419482609234,0.018982255728218086,0.004254188536808769,0.059165295193651185,0.06228126771341498
0.41589305607129595,-0.01017677945792788,0.010597295946048252,0.06809489961904065,0.06966193275836277
0.4208441638816685,0.004681615779221973,-0.018425813330535824,0.061815402188063945,0.06467280781648585
0.4257952716920411,-0.03326530467550777,-0.004029631468718662,0.06970725651009001,0.07734287320168247
0.4307463795024137,0.012715685012646711,-0.015889931535331518,0.07341330408685391,0.0761819649686673
