Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.0,-0.03418014658970645,-0.002305648218774468,0.004464950877803119,0.03454756461668108
0.004951107810372571,0.021094136395845883,-0.02568044820033028,-0.0035746904434660683,0.03342493712519149
0.009902215620745142,0.016621973365654664,0.018401665390089163,-0.0005729654479147126,0.024804023405525212
0.014853323431117713,0.004946200273686625,0.00919451055832751,0.00463447049918495,0.011422882226584904
0.019804431241490283,0.010562876222710993,0.0072950553380915885,0.011492273151470746,0.01722975706938862
0.024755539051862854,-0.037856934312474055,-0.037387113283927055,0.016012212217436816,0.0555637890657252
0.029706646862235425,-0.006700951115620918,-0.005728939619879731,0.0028274790638795856,0.00925840876602704
0.034657754672607996,-0.0033526707688454616,-0.04276260045817267,0.008260772224345597,0.043682041584295256
0.03960886248298057,-0.01706568625852878,0.03559229249229717,0.01389686699178822,0.04184700520370872
0.04455997029335314,-0.0011649816534699455,0.018452963993697998,0.018106273073991944,0.025878682096188786
0.04951107810372571,-0.03102825625260876,0.02083810775076487,0.012763397586500483,0.039495363508405996
0.05446218591409828,0.03967995441414192,-0.06322068260978785,0.014344382419174384,0.0760073338497242
0.05941329372447085,0.03777636605468342,-0.021650644260457482,0.018699123604879103,0.0473863002647481
0.06436440153484342,-0.011499549682298464,0.008971977924232403,0.018014547631799733,0.023178868763314264
0.06931550934521599,-0.027821714328160187,0.001779540704658774,0.019623645954900355,0.03409255100224341
0.07426661715558856,-0.011472260998299686,0.006761125407177479,0.019501633791418227,0.023614387769308656
0.07921772496596113,-0.026699041375952196,-0.010208317415539259,0.030657792240200748,0.04191597284919584
0.0841688327763337,-0.016981731836836628,0.02350166571387705,0.019550663994068795,0.034970501427832465
0.08911994058670628,0.011787248610519045,0.002818716677438198,0.03468927172195459,0.036745475450910274
0.09407104839707885,-0.009934465457694731,-0.004042546412070387,0.035264249869527135,0.03685923363669296
0.09902215620745142,-0.003203354017414783,-0.014572148351716796,0.02726632691067193,0.031081530974920817
0.10397326401782399,-0.00613841874109223,0.0025579852661224457,0.028741913557464468,0.02950120452129797
0.10892437182819656,0.02027720024906093,0.013173537730515357,0.0313003139877982,0.03955270663320759
0.11387547963856913,-0.033115736382738986,0.040514991278771346,0.03617727472691512,0.06361534186936883
0.1188265874489417,0.0085639579592739,-0.010114987254854211,0.037344463687581465,0.039626548060702496
0.12377769525931427,-0.01323577253018144,0.009831203294398627,0.03773755598673264,0.04118205148530462
0.12872880306968684,0.031563297764662115,0.016437334632522494,0.03604574287391828,0.050652969458215166
0.13367991088005943,0.04240209715070428,-0.016425258071153036,0.030826490456302355,0.05493632185844118
0.13863101869043198,0.028112722230020967,0.01655732339087051,0.03741124216568014,0.04963941125186062
0.14358212650080454,-0.012143425410253064,-0.010812981744560078,0.03483097299356972,0.03843930325306837
0.14853323431117713,-0.021830365566954314,-0.010986880167165763,0.04115593723755302,0.04786530650163987
0.1534843421215497,-0.029307171683496235,-0.0030176033274017956,0.04392488700386282,0.05289056570154631
0.15843544993192227,-0.03437987438491836,-0.007225279002651007,0.04628697041067882,0.05810907028328686
0.16338655774229482,0.0014789253135904811,-0.003530631790973675,0.04363111745346201,0.04379870992580044
0.1683376655526674,0.0009728813928038283,0.03179968378196735,0.0512072904250589,0.06028559512448981
0.17328877336304,0.014693046606170669,-0.0017399930247437158,0.053044473858209956,0.05506931451535945
0.17823988117341255,0.017788064920578488,0.030762837593620827,0.05785532270097596,0.06789702346395068
0.1831909889837851,0.03520829659529793,0.008787609292180828,0.04938527132991123,0.06128418434264621
0.1881420967941577,-0.0025439058434158493,0.0023832603600950713,0.051519716411182234,0.05163751122946192
0.19309320460453028,0.011799331385228644,0.008687691044289486,0.0617516010913204,0.06346621490337227
0.19804431241490283,-0.003779328336318903,-0.01078927377390606,0.06053409336686841,0.0616041249511
0.2029954202252754,-0.0030040805291465813,0.010404849455624057,0.06950123819523375,0.07033994244162002
0.20794652803564798,0.02776805809050869,0.013618962691359641,0.05731371749768454,0.0651260578287286
0.21289763584602056,-0.06726158096468147,0.04059823960802698,0.06594912977849034,0.10257497283294464
0.21784874365639312,0.011713379388590859,-0.0023812462675716233,0.06043618643080388,0.061606868292316014
0.22279985146676567,-0.014353784946670809,-0.013900671099556932,0.06467399749307802,0.0676903667522048
0.22775095927713826,-0.0037833349412126132,-0.0036085438960204758,0.07053591234464988,0.07072941497438699
0.23270206708751084,0.04496641872073236,-0.036632756632448665,0.06647238967208914,0.08821857094613642
0.2376531748978834,0.0014897895151461192,0.042352634861002894,0.07049145071356938,0.08224967948978561
0.24260428270825596,0.021698710878423663,-0.005537426392013743,0.06898291932795658,0.07252682471913242
0.24755539051862854,0.024470536873191163,-0.029991091143642477,0.06827710439592823,0.07848589495916422
0.25250649832900113,-0.008810013265812001,-0.013341411488483902,0.0707106490395976,0.07249555491097354
0.2574576061393737,-0.030262409740408037,-0.010159466306574858,0.08362005825280998,0.08950610225640544
0.26240871394974624,-0.0153177233984718,0.020480080813209466,0.0762009564618145,0.08037818190232365
